customer_id,vendor_id,region,order_volume,avg_delivery_time,on_time_rate,defect_rate,support_tickets,monthly_revenue,customer_tenure_months,churn_risk
864,197,East,496,1.0509923307661055,0.8061090059742202,0.16630815726753312,16,9753.531255617234,15,1
865,137,South,205,9.433819256129153,0.7907437087503779,0.03546531064478788,0,6439.317380126877,32,1
866,149,West,278,8.397339723459368,0.9926119831439262,0.14461432720993378,14,5701.7966434297805,33,1
867,197,East,58,8.28264854025128,0.7510346251927844,0.15453419762563333,8,13259.515246513301,17,1
868,181,South,325,8.959818479517793,0.9694714191859706,0.14297990681826275,14,13368.463159152345,24,1
869,129,North,139,7.300308454948939,0.9330409996419664,0.11579552931082904,2,16665.824326198657,30,1
870,178,South,453,1.9396371677327329,0.7229439866497939,0.002921799421776572,18,8936.462772486542,13,1
871,190,North,14,4.591901692663507,0.9960187304502546,0.07207509847263414,12,2388.6167294968545,59,1
872,150,East,437,7.508345378181666,0.7814097890617031,0.12096788587251624,11,6199.661313507696,47,1
873,162,West,36,3.523010147123688,0.7295748781067236,0.07749025918450775,19,19620.103800739522,48,1
874,197,West,169,7.186657277226138,0.9487942702377279,0.17269597898256261,0,12328.91292942134,16,1
875,151,East,158,1.220486034408871,0.91200266010331,0.06176045506992307,16,14485.004611219385,2,1
876,137,West,273,3.755236067916339,0.8851656417633702,0.05870695849173209,12,1139.7987628828762,17,1
877,196,West,239,5.9421730264945545,0.7467942591096799,0.0531995386185316,0,10845.908911467897,32,1
878,187,North,209,6.68880846555618,0.8435488348767886,0.0665561737921591,9,1713.0444931042593,43,1
879,178,East,59,6.193365980157197,0.9341668080661641,0.11148099286283744,14,11815.374029737512,8,1
880,129,South,76,7.279806484660865,0.791087181443152,0.14140305885451818,6,18494.646143085432,52,1
881,150,North,309,1.0547987341585516,0.7935069485545124,0.13251358354775702,17,19399.963479507747,3,1
882,180,East,390,1.9084707997976933,0.7009422718144366,0.16154356399629594,15,11270.500832389558,12,1
883,104,North,67,8.820498270512307,0.7522730204936139,0.17718279909948498,13,9705.891299792103,20,1
884,128,South,268,7.135737796811451,0.9626216875365503,0.16321580846867026,17,18955.324790721384,16,1
885,103,South,351,2.0163847841741016,0.8325239474913121,0.003789080674870915,6,13798.586807937207,14,1
886,109,East,335,8.578669936587213,0.9952703497703301,0.14718359071039774,16,2233.0863112297798,16,1
887,155,South,139,3.180080960421102,0.8187123890721377,0.04167991472366633,17,9848.785975682453,59,1
888,116,North,224,5.304338957757011,0.9145559364340723,0.026585608541596528,11,5564.655350821774,53,1
889,173,South,181,2.3067686159619427,0.7845757128714187,0.1276977569598271,7,9926.28210752495,49,1
890,116,North,267,7.39099050779536,0.80914289234228,0.06394863908153899,1,9653.845868120872,43,1
891,183,North,111,7.0016897891284104,0.7572177962772684,0.011423432674088652,6,12060.751253480099,49,1
892,187,South,218,2.9000122404952258,0.8041187105498184,0.02752594687967227,3,7778.639316635774,51,1
893,168,East,300,8.770606901713016,0.8641712561261929,0.0001858833739922128,17,4121.138539662634,54,1
894,133,West,363,4.61175421797741,0.9975318642937748,0.18064472546894147,5,10570.669257209169,33,1
895,105,South,480,3.6326358196366764,0.8992605139215357,0.004923596768247718,8,16773.85480256948,30,0
896,152,North,295,2.370966305180819,0.7597737863224941,0.04189115390190221,8,13616.232333284444,59,1
897,165,North,125,3.395512112639837,0.7134884324774653,0.08325255613758148,13,7428.9894525791005,12,1
898,176,South,273,1.198242291014353,0.7379069443943531,0.07131426519016382,7,18774.937432418286,15,1
899,142,East,159,6.24931743210504,0.8687665603819141,0.18234517538255515,18,18331.94385373446,18,1
900,174,East,309,8.580076717095531,0.9295480986450299,0.008057789146908424,2,4977.619588297877,28,0
901,122,North,451,5.940824044974776,0.9821257621902241,0.10244294153541032,17,1748.9341172868965,23,1
902,154,North,45,2.9734656573148817,0.7047469515990462,0.1360958925048748,4,15084.865458664483,14,1
903,179,East,462,1.3030226039248545,0.8568280424685609,0.18633959473623377,13,16724.594965633914,30,1
904,194,West,342,2.9316526593292256,0.841260206866953,0.12407425042474421,3,19389.42675307575,33,1
905,174,South,486,4.74509285263983,0.8968165065927112,0.16075104720235256,6,17906.891487677905,45,1
906,115,North,296,7.836502858298168,0.8678736563396026,0.01674498756906968,19,12410.160595921881,15,1
907,107,North,312,2.690585672839967,0.9061117451747441,0.07718790218738547,11,11070.994445035236,7,1
908,103,East,320,7.478123080192175,0.8974247754247571,0.0747894268958135,1,1528.9799739891396,15,0
909,103,South,217,8.802401215166952,0.7351035174573838,0.17725764329114355,10,5686.472490050779,52,1
910,155,East,115,5.0855216329752135,0.9399153740856159,0.030274234252654988,13,9732.680282925603,42,1
911,124,South,455,8.39288792478334,0.7369697727148974,0.030377234467326056,15,12941.574101587788,46,1
912,166,South,167,5.99191613231586,0.9095591875627411,0.0657116299771597,19,11587.784833049802,38,1
913,195,South,130,6.7338175337281445,0.824843610292182,0.010893209473367516,5,15110.08380395212,46,1
914,166,North,64,5.736506143043824,0.8541552203729794,0.03649160813049801,3,6315.571686853777,56,0
915,126,West,409,5.168554450762076,0.9709894043127132,0.19304192770914705,14,11734.099545396992,57,1
916,192,East,21,3.1118809759826442,0.966965117942046,0.08563678797343457,0,2674.7026244250505,54,0
917,131,West,154,3.7287465351494147,0.9453568916965088,0.1264038416844873,6,8859.644948080931,44,1
918,149,East,409,3.609731070492481,0.853044514136897,0.1452222518689274,11,15253.055826137419,11,1
919,160,South,405,6.069600378584332,0.92087194304015,0.0733922814014401,9,14174.616215151837,29,0
920,150,North,145,2.0795832372150094,0.8538691166556428,0.029445414882103393,4,19822.212006271402,31,0
921,118,West,477,9.251125216321016,0.9608818247424332,0.04131620324435617,11,6279.931393767364,25,1
922,120,North,12,7.485896307548019,0.82083274996987,0.06265329531612207,17,10465.596684305603,52,1
923,104,East,153,4.6130106782187426,0.9910706033244631,0.12721368407044514,9,7261.077861705938,54,1
924,181,North,39,2.427617300737402,0.9796968274686633,0.07965610981781089,5,9371.45916712432,24,0
925,191,North,246,8.937929527494724,0.9224807858355356,0.001362939580025624,11,17282.052467518377,57,1
926,141,West,288,8.414002810910487,0.7838247652528215,0.10468143701349437,6,13999.972428581246,19,1
927,160,South,357,7.495493974454614,0.7394960766379775,0.1843026783814836,17,17766.38263560405,2,1
928,121,North,124,3.4439234267011813,0.9564110350279592,0.16241552220173583,1,4866.711058305843,22,1
929,120,South,113,4.62201973690302,0.7495906858413883,0.16504227425192622,9,17593.861238987323,20,1
930,169,East,127,1.9247342720718104,0.9562782366992006,0.15901160352122623,14,2135.4832093893037,33,1
931,100,North,14,2.7013557225477856,0.8472295020137082,0.06474616512208474,11,17883.386328305896,8,1
932,104,West,477,8.047149735850596,0.8219670351424313,0.1530387667508784,16,7252.40180975383,25,1
933,111,East,369,7.435348469656154,0.9709572336503287,0.0286322715622386,3,6977.165034867263,46,0
934,189,East,257,6.341371866783412,0.8811552947620833,0.1315432294551907,6,10729.682957274614,9,1
935,145,West,373,9.061540533335556,0.8729842021389154,0.1283137133369989,8,18873.113566741402,34,1
936,133,North,330,6.249398660317409,0.8676297833873192,0.005113959817946934,18,1907.8459289467019,57,1
937,148,North,130,5.202711999672497,0.8113508548058594,0.15759402671818634,6,7692.388526344161,23,1
938,177,East,295,4.063336716751865,0.9356929310587382,0.18064962101902612,1,17274.867784983377,5,1
939,189,North,158,9.464036551625552,0.7758395332047319,0.053483055694421536,5,8525.03507127387,55,1
940,144,South,93,1.7444391537191815,0.9816684880123825,0.1624781448372302,17,4783.981054344273,25,1
941,126,West,463,9.377986348547276,0.9681955615140883,0.01648119437238964,5,9071.089445296824,8,0
942,172,South,415,8.440431939379165,0.8012440977024694,0.11999357165221321,12,8325.497528341717,16,1
943,125,North,475,2.1693693208213114,0.9188391309494991,0.09712937306685543,18,18392.907827867366,54,1
944,146,East,465,6.084859219077282,0.8719669583348775,0.10918470666180001,1,15476.753139118844,48,1
945,185,West,240,8.798931835741783,0.8012947905997704,0.18524104037686903,11,10597.19555913612,45,1
946,155,North,297,6.146282472464383,0.996556494398634,0.1742630494493707,14,19779.040767709852,52,1
947,193,North,170,9.1647983940456,0.7075712037544792,0.15701673144795142,13,9840.273094242542,15,1
948,162,East,281,9.486854351344382,0.775793809186386,0.0547396915356742,5,2106.518785585229,1,1
949,147,East,469,4.801460699658753,0.8560222183333451,0.18236372573721835,17,5983.212114484713,22,1
950,160,South,47,4.395822952656912,0.8565859010435691,0.019501538492775052,4,9285.33912416694,3,0
951,180,West,235,9.42689038572241,0.8766799224836692,0.17066584331175758,17,3981.149858776282,38,1
952,125,West,151,7.076260550347013,0.9255028516068757,0.06563201447072156,2,19003.737400156817,54,0
953,135,East,301,2.0442041321335234,0.8870433491557889,0.010754462332396676,2,15570.129058537688,14,0
954,100,South,490,1.3806257430041309,0.8800844381584111,0.13387139684814967,9,6097.45680812768,36,1
955,107,West,160,6.081661458975368,0.7160543388739129,0.04625598566319109,18,12225.286136840401,18,1
956,198,East,123,9.37153868894582,0.8129590863367895,0.04871422517292639,2,14707.53398508187,47,1
957,151,North,246,8.598238321652365,0.7696167219103468,0.0612094332457543,11,18884.29964922916,41,1
958,178,West,75,7.082629718179028,0.7796110334805926,0.012736953500503346,15,17751.071634332802,18,1
959,146,South,370,2.2520426400197877,0.8663012423021035,0.03542542883965081,16,10788.65229662606,3,1
960,155,South,350,3.2880824537382605,0.7598515944788825,0.0010279255171120605,6,15718.399776067334,10,1
961,185,South,267,8.879601038973545,0.7881847303050692,0.08908190422115736,12,11680.750322724114,49,1
962,113,North,484,2.6452651299121044,0.771125412555202,0.01685107548359426,1,11501.373910865263,39,1
963,189,West,258,3.505954674253911,0.9845508829654583,0.1365305210088398,3,3180.097208425646,47,1
964,127,West,466,2.1664058607589776,0.9833997196513286,0.04712457023832968,9,3396.615502306889,1,0
965,186,North,458,7.0849740827297,0.8829824675788155,0.18871482880703544,6,11061.138685426691,27,1
966,177,West,340,9.495840748268886,0.97735674061957,0.17425032547973052,16,6108.369354601125,57,1
967,187,North,332,3.4207122843584736,0.935743793640512,0.057888178993641654,19,1399.701146748904,27,1
968,101,North,189,5.2786594706506635,0.8769843648405427,0.15664309093133577,5,14733.944874104034,11,1
969,125,North,199,6.709057657400838,0.7019305634490387,0.16064898093296126,18,1617.2453371131342,49,1
970,113,South,416,9.995196233940677,0.9317548858238212,0.1973126228228821,4,12310.259980977036,5,1
971,158,West,163,1.943272584978149,0.9107465024765407,0.119567997369137,9,11244.682088418973,7,1
972,155,North,205,5.487137195551382,0.8845760959847242,0.01639314692873244,8,19407.479120978285,19,0
973,106,West,475,4.4660810791225005,0.9281272935047415,0.1293674457852762,12,10200.049647605192,57,1
974,102,South,320,8.792381487001197,0.8538766494324297,0.12499594967520705,18,2208.42729117815,56,1
975,122,North,271,5.283709579104903,0.9112249813964017,0.12767011548408636,5,11482.071388322773,29,1
976,117,East,428,1.9987977212663328,0.980551626017948,0.06142912962084231,3,16980.827241705927,15,0
977,137,South,415,6.709817307579253,0.8127415047538259,0.1719359170160666,2,19940.136401347358,35,1
978,198,East,436,7.937025564374918,0.9124365504701877,0.1918944365910824,2,9176.520300092378,47,1
979,114,West,152,1.0259312649905312,0.8427063454032876,0.043542502595630306,3,7085.6761074381075,37,1
980,163,West,351,8.730610168785667,0.9023198955441945,0.017630431627328892,4,18226.41264208798,55,0
981,188,South,325,2.6742070000509908,0.9288680006663093,0.03890700663369682,7,4633.600452446306,12,0
982,127,West,110,5.968624281880401,0.7136357501307388,0.16411042785114377,15,12693.149385625606,30,1
983,173,East,253,4.742177506187051,0.8939801331845986,0.1353289269639695,2,8708.574059438008,20,1
984,138,North,499,7.476884349494774,0.7680223553220833,0.12720946846782533,11,1780.5649341555504,37,1
985,156,North,21,4.340454533071677,0.9010097613422701,0.0803586270218849,7,7598.481011808258,3,0
986,116,North,248,8.827868590135397,0.840499055780144,0.11556559430228715,12,6039.341927550818,9,1
987,185,South,58,7.574467248629112,0.9320658225594661,0.06157482505487349,3,14035.731924926251,58,0
988,189,West,51,6.829418539566293,0.7370202445616789,0.09544001588359226,13,19027.019456146445,41,1
989,143,East,175,8.166165360065689,0.8878967054968585,0.15861260567413119,13,6092.896560194117,39,1
990,124,West,91,7.7862073143554404,0.7835412186782656,0.19624831949109245,12,16417.852843881956,26,1
991,116,West,438,1.32344807429398,0.9558945985991774,0.18649778471796039,5,2051.836521829781,2,1
992,112,West,300,4.552609184603453,0.9785150516908923,0.18677318856924977,16,11224.29919075645,23,1
993,183,North,167,9.377265675848408,0.9989194881037167,0.08044474696942248,3,2340.451210487997,23,0
994,124,East,225,2.131518420930036,0.938802220728185,0.09375797610135819,7,18746.626831482146,59,0
995,167,East,499,7.633868953888461,0.9261202211284014,0.1411270792737963,16,15560.674330590415,21,1
996,109,West,167,9.771326302017966,0.7646502276602652,0.18443838561025686,2,13501.048312887255,16,1
997,166,North,471,1.4697876614047447,0.8008021176970326,0.028398851870416932,16,16654.031250868622,9,1
998,117,North,143,7.139744925639494,0.8397047625286839,0.060848372765439154,8,13302.8761158331,13,1
999,199,East,76,5.213387271709274,0.9320143143346749,0.027849368918821907,1,19409.943546311533,28,0
1000,185,North,345,6.2125772983725,0.9744897595233906,0.12240170599189107,12,14565.201009430659,27,1
